is_review_fake_cycles,is_review_fake_jaccard,constant,score,score_2,score_3,score_4,dist_1st_rev,predict_review_text_and_header,review_helpful,verified_purchase,has_images_or_videos,asin,amazon_seller,trend,numb_stars,review_posted_date,review_title,review_text,review_author
1.0,0.0,1,0.48977616668422164,0.23988069345189045,0.11748784650041977,0.05754274709095984,67.1412672,1.0,0.0,0,0.0,B016D9XF9Y,/LAPOND/b/ref=w_bl_hsx_s_lg_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,184.28135039999998,5.0,05 May 2017,Imagination comes to life,"My daughter is very artsy, and always looking for new ways to put her creativity to work. She loves creating new things and many times her ideas are bigger than the tools she has or realistic possibilities. She has not put down this 3D pen since she got it, she loves being able to draw and make the dimensions rather than a flat piece of paper. The pen is extremely nice and easy to use. I was concerned about it heating up and burning my daughter but it isn't an issue at all. It is lightweight and is easily used even by small hands. The functions are easily accessible and easy to use. She can't wait to get more filament and different colors to do even more!",AH6URDQXSKFCM4C2W7OIULDXYPZA
0.0,0.0,1,0.490214684756499,0.24031043715091369,0.11780370519163161,0.057749106203663234,85.56940224,1.0,1.0,1,0.0,B016D9XF9Y,/LAPOND/b/ref=w_bl_hsx_s_lg_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,202.70948543999998,5.0,11 Sep 2017,I love this pen,I love this pen. It has exceeded my expectations. I love the 3D chair I made with it! It was very easy to use and the results came out great. I had a lot of fun and fully enjoyed it.,AGSNDEB5WDYVILMJDCAAEOLMTR6Q
0.0,0.0,1,0.5020470752900328,0.2520512658072758,0.1265416008216935,0.06352984059505003,52.57018368,,1.0,0,0.0,B016D9XF9Y,/LAPOND/b/ref=w_bl_hsx_s_lg_web_13182726011?ie=UTF8&node=13182726011&field-lbr_brands_browse-bin=LAPOND,169.71026687999998,2.0,23 Jan 2017,Not so good,"Not very good... broke on the first day I got it, it broke because it tore itself inside out. Also they might have copied two 3D pens and just slapped their name on the cover. It does not work well and it does not use filaments from different companies. They also do not sell filament which means you have very limited printing. I also had to wait a long time for them to replace it. Also they do not give the right colors.",AEOHAKK6ZIK6RHIG4GF44RRVZJWQ
1.0,0.0,1,0.4876005377256884,0.2377542843903805,0.11592911691533576,0.05652709974598192,65.14131456,1.0,7.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,213.99493248,5.0,29 Nov 2017,First of all the quality is very nice and feels premium,"First of all the quality is very nice and feels premium. Scale has sturdy body in terms of durability it feels very solid, has some good weight to it which keeps it stable. It sits nicely on the ground with great stability. It has rubber pads on the bottom corners which prevent it from sliding. This is capable of not only measuring weight, but a lot of other things such as body fat %, muscle %, bone weight, hydration level, BMI, calories etc. Scale can store up to 10 profiles for every person in the house and for probably some frequent guests. Each profile gets stored with male/female setting and age These plates act as sensors for measuring fat and take other stats. LCD screen has big blue back-light screen with black/white font which is good during night or under low lighting, screen light is very calm to the eyes and increases readability. Scale is very accurate and has measures weight within seconds, if you have saved your profile and stand couple of more seconds it will check other stats body fat %, muscle %, bone weight, BMI etc. and show them as well. I must say this is fast and accurate. Pros: Quality Big fonts with back-light display Stable Accuracy Lbs/Kgs Cons: Black glass can catch dirt spots easily. 4 AAA batteries Verdict: Good quality scale for the price.",AGHIZOY4ECMRYFDEPOWBZ6IE4BRA
0.0,0.0,1,0.4891153732477579,0.23923384834729353,0.11701295302788398,0.05723283419505583,67.1412672,1.0,4.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,215.99488512,5.0,13 Dec 2017,Decent scale for the price,"I got say this is a really nice product. It came in fast and well packed and has the high-quality design. It is really thin, high quality and nice shine on the surface.This scale has lots of built-in features, it can switch the measurement unit, it also stores and compares the save information. It has a lot of analysis data on the digital display, like BMI, muscle mass, body fat and water percentage etc. The anti-slip grips on the bottom make it really steady and it has the large platform to step on. There are 2 sensors in the scale, make it far more accurate and consistent than other scales I bought before. Another nice thing I like is it can save your data as a profile. On the manual, it can save plenty profiles with gender, height, age, and information when I first use that. It responses really fast. If it saved the profile before it'll compare the stats show them too. Anyways, this is a nice product and worth the money. Using it every day to keep track of my weight and BMI, loving it so far. One thing could improve is the brightness and the contrast of the LCD.",AF3LZOZEWRYERSUOE3LZTIKKVY2A
0.0,0.0,1,0.49147599880500825,0.24154865740138048,0.11871536765635221,0.05834575389240948,73.14112512,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,221.99474303999997,5.0,24 Jan 2018,Perfect scale,"This is a replacement of my old regular bathroom that I owned for 18 years. It's my first smart digital bathroom scale. I'm pretty impressed! Setting up is very easy, only took me about a few seconds. It operates with 4 AAA batteries which are Included and you can also select measuring unit (kg/lb) that you want. Large LCD display for easy reading is a big plus especially for an aging woman like me. LOL it gives not only an accurate weight reading, but also body fat range, water range, muscle range, bone range, daily demand calories and BMI. It's perfect for me cause I've been trying to lose weight and really don't want to mess up with my diet. It helps me keep track of my everyday weight, body fat, muscle ratio and BMI. I really love the feature that you can program up to 10 different people in its memory for weight tracking and the best part is the scale automatically detects each user. How amazing! Personally I think its not only just a perfect scale for me , but also great for my entire family. I'm very happy with my purchase!",AHOOS3RE7CKMHPCWTJTK4KDENAKA
0.0,0.0,1,0.48996086385092724,0.24006164810554687,0.11762081248327105,0.05762959489115141,72.56971008,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,221.423328,5.0,20 Jan 2018,Sleek looking scale,"I wanted to get a body fat scale after the holiday yummies. I like the sleek design of this scale and am surprised how much cheaper it is compared to other body fat scales. It can be set up with up to 10 profiles in memory. I thought it was pretty intuitive on how to set up the profiles, but if you aren't certain it does have a manual. I especially like that the profile settings are stored in its memory so there's no need to install any apps. However you may see that as a down side you won't be able to use an app to keep track of your measurements. This might be something that you want to consider when making the purchase.",AHQ3SJ473JWUPRLZUMLC3Y7G34DQ
0.0,0.0,1,0.4902932814814172,0.2403875018658162,0.11786037711691133,0.05778615105328779,71.28402624,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,220.13764415999998,5.0,11 Jan 2018,Digital body Bathroom,"Being someone who workout quite a lot, I needed a body scale to follow my gains along the months. It functions exactly as I expected. It is very convenient for anyone who needs a good scale to put in the bathroom before your shower. The quality is even better than I thought so I cannot complain.",AH2YGZBJU34EXR2SHNA2HZIRONXQ
0.0,0.0,1,0.4907184100134901,0.24080455792616778,0.11816722978953043,0.05798683511801709,72.99827135999999,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,221.85188928,5.0,23 Jan 2018,I am always looking for a good body fat scale that my friend can use to ...,"I am always looking for a good body fat scale that my friend can use to manage his body fat and water percentage, He is a bodybuilder, he is rigorous in what body fat scales that can be use in his training season to prepare contests. After I got him this Lumsing Digital Body Weight Scale, he is totally satisfying with it. He said the scale measures his body fat, muscle mass, and water percentage more actually than any other body fat scales that he had use before. In the profile set up there is a normal male mode or strength male mode (which means constantly working out mode) that is what he likes the most, he can create up to 10 different profiles that he can share this scale with his family and friends. The setting is easy, and I have try it before to make sure everything works fine before giving it to him. Recently he leaves a feedback with me and I so happy that he is abscess with the scale. And that’s why I’m coming back to review this item. ThankYou.",AGLARTZZAHOVONZXSBPHSZFKEL7A
0.0,0.0,1,0.49548143741509115,0.2455018548229249,0.12164161191573385,0.06027116072149649,76.14105407999999,,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,224.99467199999998,2.0,14 Feb 2018,Can't read the display,"The readings are displayed in gray (not white) on blue, unless the lighting is just right. The readings are not displayed one at a time. They are displayed 3 at a time. BMI in full size font with body fat and water in half-size font. These are the readings in which I am most interested, but because of the small font and dim display, cannot read them. The font in the diagram of the display in the user's manual is microscopic. Also hard to read. This scale is nice looking and easy to set up, but if I can't easily read the numbers, it is of no use to me. i will return it.",AFK77QF6LEOQIB53MRT3UOBABQ6Q
0.0,0.0,1,0.4848904154898135,0.23511871503388396,0.11400681142221104,0.05528081015918473,61.712824319999996,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,210.56644224,5.0,05 Nov 2017,and bought this smart scale. It's accurate and it gives me lots ...,"Just joined a weight loss group, and bought this smart scale. It's accurate and it gives me lots of information about my body. Now I weigh myself every morning and monitor my body weights closely.",AH6M2O5375NX7NFGBOINMCLAUOXA
0.0,0.0,1,0.4929912903646756,0.2430404123754279,0.11981680650772507,0.05906864204761804,74.2839552,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,223.13757311999998,5.0,01 Feb 2018,I recently started a journey to fitness so that I can be healthy to be a better person for my son,"My son loves this scale almost as much as I do. I recently started a journey to fitness so that I can be healthy to be a better person for my son. This scale is helping to make this so much easier. Sometimes when you don't lose any weight you gain muscle mass. With a standard scale that's all guess work or left to tiresome measuring. This scale tells me my weight, bmi, muscle mass, hydration level, bone density, suggested calorie intake, and automatically detects which user I am to calculate this all based off my height, gender, and age. Now I don't get as disappointed when the scale weight doesn't drop.",AFC4WHTKO7X4EWAXAQWEQSWU4UJQ
0.0,0.0,1,0.4892033637939156,0.23931993114728214,0.1170761153401787,0.05727402944433986,71.99829504,0.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,220.85191296,5.0,16 Jan 2018,I specifically to choose a good lumsing digital body bathroom weight,"For my weight loss plan, I specifically to choose a good lumsing digital body bathroom weight, when I receive this, open the box and look, so beautiful, good quality, you can also set the height of more than one person, age to help you Analysis of the body's moisture, body fat ......... really good, hope it has this, my weight loss program will be effective, helpful to me.",AGLEE4757XIG7VYLPOOSZNAN5QWA
0.0,0.0,1,0.48684320362798916,0.23701630491876371,0.11538977719871926,0.05617672879734438,63.284215679999996,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,212.1378336,5.0,16 Nov 2017,quality material,"This product made with quality material in a luxury design. The scale is pretty accurate and sensitive. It is able to weight within 5 seconds. My previous one is a Taylor scale, which is expensive and didn't get right body weight. This one is way better than my old one. For now, I think I get what I am looking for.",AHZD3UNUYDI7TGHWNNE2MC4XJQEQ
0.0,0.0,1,0.49138799272699196,0.2414621593962623,0.11865160582525432,0.058303974420305986,67.99838976,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,216.85200767999999,5.0,19 Dec 2017,follow the setup directions,"Came right on time. So far so good, it was very easy to set up. It seems very accurate so far (compared my weight on this with what I weighed at the doctor's office). Will update after using this a while.",AFXO4Q7SS4JD6VWQK5JN36E53QFA
0.0,0.0,1,0.49525975822220747,0.2452822281143194,0.12147841699210217,0.06016337142872502,77.28388416,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,226.13750208,5.0,22 Feb 2018,"Great scale, nice look. Know your BMI","I think this is the nicest scale I’ve ever owned. It’s really cool, you can have up to 10 different profiles on the scale at one time. The scale ways out your weight, BMI, waterweight, bone density and many other aspects. You just wear yourself down there and it evaluates your body weight to your height and give you the information.",AENIQJ5TLGTNGNGQNZKPYJMVGFEA
0.0,0.0,1,0.49450200860588955,0.24453223651525927,0.12092168212568616,0.0597960146951547,77.14103039999999,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,225.99464831999998,5.0,21 Feb 2018,Fast measurement,"I bought this product because I am doing work out this days. This is very simple and digital to use it. I recommend this lumsing digital body mesurement for who like to track their fat and weight. Good for tracking my weight , It shows fat rate also. ""Check your weight daily eat healthy live happier""",AGDQ52OUQBNPXSE456U242QJNEAA
0.0,0.0,1,0.49341179181551786,0.24345519630259993,0.12012366463446447,0.05927043260673747,79.85525184,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,228.70886976,5.0,12 Mar 2018,This was very easy to set up and to input your personal information ...,"I got this scale as a replacement for a weight watchers scale I had. I specifically was looking for one that measures weight, body fat %, water weight %, muscle mass %, bone density, and BMI. This was very easy to set up and to input your personal information even without the instructions. It has up and down arrows for setting your height, age, and gender. That said there are a ton of other features on this scale which I'd have to learn to use with the instructions. I also liked that it comes with batteries (3 AAA) so that's one less thing I have to go out and buy. I definitely recommend it.",AEP4UMPLDEUTNNVGSD32LEHPO6YA
0.0,0.0,1,0.48844591331820447,0.23857941023725493,0.11653313793225456,0.05692013498915638,71.56973375999999,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,220.42335168,5.0,13 Jan 2018,I really like the design of this scale and how it feels ...,"I really like the design of this scale and how it feels when I step on it. Im trying to loose weight and it helps to see my bmi, body fat percentage, and muscle mass percentage as well. The scale records data for different users as well and I find that very useful. It also comes with a sport/active mode which I will be using very soon!",AFN2P5NV4KK3SE2ELOLO3JGS5I7A
0.0,0.0,1,0.4945067107026503,0.24453688692995468,0.12092513160119779,0.05979828906939343,74.71251647999999,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,223.56613439999998,5.0,04 Feb 2018,A mandatory item in every home,"Designed weight, cool, Especially strong fit for heavy people. The battery holds for a long time. Great for tracking on the diet. Since I bought this I can keep track of how much I've lost weight. Recommend to everyone.",AGZ3N7IDF52OQ2B44IVAUW2QXAEQ
0.0,0.0,1,0.4922336267481028,0.24229394330159057,0.1192652264504411,0.05870635496063439,73.99824767999999,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,222.8518656,5.0,30 Jan 2018,Intelligent digital fat scales,"Intelligent digital fat scales, including age, height and other functions. Black glass surface, precise work, fitness weight loss essential products. I really like it because every weighing we can see light, have a surprise!",AF2242E2J34NZVVMM6AJ62FYAI4A
1.0,0.0,1,0.49374428424667427,0.24378341822626068,0.12036666934333272,0.059430355002079924,76.99817664,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,225.85179456,5.0,20 Feb 2018,Great design,"Great design, it's very futuristic looking and 10x the money.",AFZQ63VDEHJ2T346PWNAAUDNOYCA
0.0,0.0,1,0.4952644604648347,0.2452868857995238,0.12148187715460068,0.06016565634522863,74.998224,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,223.85184192,4.0,06 Feb 2018,Four Stars,"I like it) accurate weight measurements, smooth, nice design and very lightweight digital scales)",AHE656KTLBNVB3ICNYGBFM55NZVQ
0.0,0.0,1,0.49646090090491524,0.24647342612732007,0.12236441918429039,0.0607491497869395,75.85534656,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,224.70896448,5.0,12 Feb 2018,Great scale,"This was a gift for my son, it does everything! Nice product for the price.",AEQK32GIOKAKJNMXPG7NDAPTMTDQ
0.0,0.0,1,0.4914941080592685,0.24156645825697592,0.1187284909380489,0.05835435375481929,68.99836608,,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,217.851984,3.0,26 Dec 2017,Great scale with a lot of useful features,This is a great scale with a lot of features. There is a feature with which you can assign a number to a specific person and it will help the person to keep count of their weight and body fat without messing up someone else's data. The scale isn't too big and it doesn't weigh that much either. You can also change the scale to use either KG or LB so it's really easy to understand. Overall I really like this scale.,AENCUK4SJRXGGSH3AE7LLS6CVCRA
0.0,0.0,1,0.49601752961529455,0.2460333896856596,0.12203687415475797,0.06053242884021563,78.28386048,,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,227.1374784,1.0,01 Mar 2018,Buyer beware!,Totally unreliable. Step on it and in ten minutes I can lose 11 lbs according to the scale. It just isn’t calibrated at all. Don’t buy!,AFMBQQ6MTYBTICBRA37BW4D4AMIA
0.0,0.0,1,0.49258420771715133,0.2426392016923337,0.11952023892674028,0.058873782197892986,68.42695103999999,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,217.28056895999998,5.0,22 Dec 2017,So much more than just getting your weight!,"I had been in need of a new body scale and this scale is one that really met all of the things that I was looking for, both for myself and my family. The scale does more than just providing you your weight, it actually allows you to set up to 10 profiles that will then save information on the profiles that you set. It will provide you with weight, percentage of fat and more! It takes a little to set up at first but once that you do, you start to get some great insights and data for all that use this.",AEWEZXTBUBG3UJ5JOFHGQDCJ324A
0.0,0.0,1,0.4972186996846406,0.24722643531608482,0.12292560669553261,0.061120910319098276,75.99820032,,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,224.85181824,2.0,13 Feb 2018,Two Stars,It jumped from kilograms to lbs on it's own then says error.,AGLP7W6WAJLKFFSSBX7EBHEW2TWA
0.0,0.0,1,0.49341179181551786,0.24345519630259993,0.12012366463446447,0.05927043260673747,78.85527551999999,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,227.70889344,4.0,05 Mar 2018,Four Stars,I really like the scale. Great product for the money.,AF5MHMRUVUNE3NJASCBVBVCEAMUQ
0.0,0.0,1,0.4841333135963768,0.2343850653338077,0.11347361833755959,0.05493635885153331,60.141432959999996,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,208.99505087999998,5.0,25 Oct 2017,I like it!,"This digital scale can automatically recognize and store profiles for up to 10 different users after putting in the information about gender, age, height and weight for the first time you use. I like it!",AFVSIVY7VGNAWQ7CKEBYH65ONVNA
0.0,0.0,1,0.49073651829133447,0.24082233038470124,0.11818031193979374,0.057995394811918205,68.71265856,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,217.56627648,5.0,24 Dec 2017,Good,"It is a Digital Body Bathroom Weight Scale,Smart Digital Body Fat Monitor 400lbs ,Capacity Measures Weight, Body Fat, BMI, Water, Muscle and Bone Mass - New Version",AHWJ36S6OQCF2FKBQGSYSZ7X5N3Q
0.0,0.0,1,0.4860859299364643,0.2362795312821973,0.1148521556882588,0.05582801690293485,62.71280064,0.0,2.0,1,1.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,211.56641856,5.0,12 Nov 2017,Good to have one,This body weight measure definately helps me and my family to monitor our healthy life. Good to have one.,AFBRGHPNTMLIG4ZKPI2BKOOY76MQ
0.0,0.0,1,0.4895357607645544,0.23964526106733106,0.11731492519021615,0.057429851152029254,71.14117248,1.0,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,219.9947904,5.0,10 Jan 2018,Five Stars,Gave as a gift!,AHW2JJ5NGHLUHPBAJRSEO7GRZEOQ
0.0,0.0,1,0.49138329145799625,0.2414575391240941,0.11864820032214526,0.05830174319986343,70.14119615999999,,0.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,218.99481408,1.0,03 Jan 2018,One Star,Innacurate and keeps showing error message,AFQVOT5P2Q3MXE3WNVOTPZSOWZ2Q
0.0,0.0,1,0.4876005377256884,0.2377542843903805,0.11592911691533576,0.05652709974598192,65.14131456,1.0,3.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,213.99493248,5.0,29 Nov 2017,great digital scale,"We really like the scale. Very full featured. Setup was a bit clunky for the 2nd user, but not that bad. Works well, looks great, and has great features. This scale is really easy to use and have a beautiful design. As soon as I pull it out of package, it is ready for me to use. It looks much more modern and beautiful than previous one that I had. I use this scale every morning and so far so good. Highly recommended to everyone. Surprisingly, there are very few reasonably priced options with good reviews for regular scales - so I went with the great reviews for something digital but that trades gimmicky features for reliability and simplicity. This will not tell you your BMI, measure your air quality, play you music or tickle your feet. It will weigh you and quickly report reliable results. Every time. You should buy it.",AHSDTX5DO6USZQQI23ITH5R5DTRA
0.0,0.0,1,0.48877828810388724,0.23890421492176658,0.11677119319026423,0.05707522390738565,70.42690368,1.0,3.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,219.2805216,5.0,05 Jan 2018,Very very very nice scale...,"My old scale died and i decided to go with a digital one that i wanted long time ago. Bumped into this one and was curious enough to see if it would live up to the expectations. I m glad i was right for my choice. It is battery powered and it has a sleek design. It has memory and programs for more than one person. It measures almost everything. I m so surprised on how it does it. Bmi , bone weight, weight , body fat and so on...its so cool people..u need to try for yourselves.. i was not aware how much i was missing out with the old scale and now its hard to go back..i love it i can say and i m happy that this one turned out to be a good because u cant imagine what trash is on the market. So if u are u looking for an affordable way to keep fit and in style there you go. Look no further...this one is for you. Highly recommended..",AGI5CFZAFZEHJ2UJU4NVC7ZPAJTA
1.0,0.0,1,0.4898728677236525,0.23997542653179516,0.11755745037833717,0.057588205339117016,67.855536,0.0,2.0,1,1.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,216.70915391999998,5.0,18 Dec 2017,Comes with 4 AAA batteries,"I exercise vigorously about 5 times a week so this helps me keep track of my goal. I can program up to 10 people and it reads off my BMI, kcal, muscle, bone range fat and water. Recommend it",AHEAG53WHAMYQ24CZX2OV3EWH4ZA
0.0,0.0,1,0.48564758673984043,0.23585357850623084,0.1145417212255065,0.05562691049419479,62.427093119999995,1.0,2.0,0,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,211.28071104,5.0,10 Nov 2017,A smart scale! I can not only know my weight,"A smart scale! I can not only know my weight, but also know every details of my body and health. It gives me more information for me find the directions of my working out!",AFFVEU5NYCRZU4HMVTFDKT7Y7WXA
0.0,0.0,1,0.49138799272699196,0.2414621593962623,0.11865160582525432,0.058303974420305986,67.99838976,1.0,1.0,0,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,216.85200767999999,5.0,19 Dec 2017,... this scale for my nephew and he is very happy about it,"i bought this scale for my nephew and he is very happy about it, which makes me want to have one too! Besdes weight, it can measure and track many body indicators such as BMI, Fat, Body Water, Muscle Mass, Bone Mass and Calorie. The scale is pretty big in size and the display is clear. BTW it can track up to 10 profiles so the whole family can use it.",AENGO2RH7LETBHBCM5ERTJGQCHZA
0.0,0.0,1,0.4933418866632922,0.24338621713649666,0.12007261554996096,0.0592368506920139,68.5698048,,1.0,0,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,217.42342272,1.0,23 Dec 2017,Don't buy..,It is a decent scale but I have a scale already. All the other functions doesn't work. I tried the three things suggested in the manual but to no avail. It keeps popping up an error message. Amazon charges $6 for returning it even though there is a problem with the product. Hrrrrrm...,AFKUSTLDFEDZ7QGLV7D6M5C27GQQ
1.0,0.0,1,0.49062570769621816,0.2407135850524149,0.11810027301843487,0.05794303002878618,69.85548863999999,1.0,2.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,218.70910655999998,5.0,01 Jan 2018,Very stylish and feels sturdy. Definitely worth the price,Very stylish and feels sturdy. Definitely worth the price. Calibration is correct unlike some other scales I’ve purchased. Let’s me input my info and measures more than just weight. Very nice,AESYRDF7TESAH2QGAALWZZ22275Q
0.0,0.0,1,0.4902932814814172,0.2403875018658162,0.11786037711691133,0.05778615105328779,71.28402624,,0.0,0,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,220.13764415999998,1.0,11 Jan 2018,Don't waste your money,"My order came today and it came securely. There were no instructions so I figured it must be self explanatory but as soon as it turns on I receive "" Err2"" code and it will not do anything else. Useless.",AFF3XOVWQB4NFSOQN2Y7YT7ZTFRQ
1.0,0.0,1,0.4898728677236525,0.23997542653179516,0.11755745037833717,0.057588205339117016,67.855536,1.0,1.0,1,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,216.70915391999998,5.0,18 Dec 2017,This body scale is amazing. I can keep all of our information in ...,"This body scale is amazing. I can keep all of our information in the memory. It can save up to 10 people. What I like most about it, is it will tell you the percentage of fat. That’s the proof to tell my husband he needs to lose some weight.",AF5LMKNLXJUGLYURSGRC6SPPXGGA
0.0,0.0,1,0.4960222319821898,0.24603805462059333,0.12204034500546262,0.060534724321486065,75.42678527999999,1.0,0.0,0,0.0,B075ZQH1WF,/Lumsing/b/ref=bl_dp_s_web_6913155011?ie=UTF8&node=6913155011&field-lbr_brands_browse-bin=Lumsing,224.2804032,5.0,09 Feb 2018,Works with no issues,I liked everything about this scale. Shows the exact weight and calculates the body fat right. I had to compare it with other scales and it shows everything correct. Good deal for the price.,AH7LDSH6QDU7ATURUH6NJZISCYNQ
